日期,代碼,名稱,大戶,淨超,區間均價,現價,乖離率,20日高,10日均,5日均量,今日高,今日量,進場價,停損價,停利1,停利2,移動停損,每張風險NT$,每張獲利NT$,風報比,突破20日高,放量1.5倍,流動性足夠,站上10均,大盤站月線,綜合判斷
20260413,2887,台新新光金,摩根士丹利 (大摩總部),-13871,0.0,24.15,0.0%,25.2,24.17,43678863,24.5,61485247,25.45,23.41,30.54,34.36,24.17,2040,5090,2.5,❌,❌,✅,❌,✅,觀察
20260413,2887,台新新光金,花旗環球,8228,24.66,24.15,-2.07%,25.2,24.17,43678863,24.5,61485247,25.45,23.41,30.54,34.36,24.17,2040,5090,2.5,❌,❌,✅,❌,✅,觀察
20260413,2887,台新新光金,美商高盛,-21086,0.0,24.15,0.0%,25.2,24.17,43678863,24.5,61485247,25.45,23.41,30.54,34.36,24.17,2040,5090,2.5,❌,❌,✅,❌,✅,觀察
20260413,2890,永豐金,美商美林,8411,32.46,32.7,0.74%,33.2,32.02,19743569,32.9,15956698,33.53,30.85,40.24,45.27,32.02,2680,6710,2.5,❌,❌,✅,✅,✅,觀察
20260413,2890,永豐金,摩根大通 (小摩總部),2428,32.67,32.7,0.09%,33.2,32.02,19743569,32.9,15956698,33.53,30.85,40.24,45.27,32.02,2680,6710,2.5,❌,❌,✅,✅,✅,觀察
20260413,2890,永豐金,香港上海匯豐,987,32.69,32.7,0.03%,33.2,32.02,19743569,32.9,15956698,33.53,30.85,40.24,45.27,32.02,2680,6710,2.5,❌,❌,✅,✅,✅,觀察
20260413,2890,永豐金,港商麥格理,4172,32.94,32.7,-0.73%,33.2,32.02,19743569,32.9,15956698,33.53,30.85,40.24,45.27,32.02,2680,6710,2.5,❌,❌,✅,✅,✅,觀察
20260413,2890,永豐金,花旗環球,4422,32.67,32.7,0.09%,33.2,32.02,19743569,32.9,15956698,33.53,30.85,40.24,45.27,32.02,2680,6710,2.5,❌,❌,✅,✅,✅,觀察
20260413,2891,中信金,摩根士丹利 (大摩總部),-13582,0.0,53.3,0.0%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,美商美林,-21015,0.0,53.3,0.0%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,摩根大通 (小摩總部),555,55.46,53.3,-3.89%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,香港上海匯豐,41465,55.28,53.3,-3.58%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,港商麥格理,-11264,0.0,53.3,0.0%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,花旗環球,2231,54.9,53.3,-2.91%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,2891,中信金,美商高盛,-9639,0.0,53.3,0.0%,56.9,53.88,53888721,54.2,36389703,57.47,52.87,68.96,77.58,53.88,4600,11490,2.5,❌,❌,✅,❌,✅,觀察
20260413,3005,神基,香港上海匯豐,-644,0.0,98.5,0.0%,132.04,99.98,3874128,99.3,5461086,133.36,122.69,160.03,180.04,99.98,10670,26670,2.5,❌,❌,✅,❌,✅,觀察
20260413,3006,晶豪科,新加坡商瑞銀,-1655,0.0,159.5,0.0%,223.5,158.35,17389017,165.0,12790919,225.74,207.68,270.89,304.75,158.35,18060,45150,2.5,❌,❌,✅,✅,✅,觀察
20260413,3006,晶豪科,摩根士丹利 (大摩總部),-2983,0.0,159.5,0.0%,223.5,158.35,17389017,165.0,12790919,225.74,207.68,270.89,304.75,158.35,18060,45150,2.5,❌,❌,✅,✅,✅,觀察
20260413,3006,晶豪科,美商美林,-5790,0.0,159.5,0.0%,223.5,158.35,17389017,165.0,12790919,225.74,207.68,270.89,304.75,158.35,18060,45150,2.5,❌,❌,✅,✅,✅,觀察
20260413,3006,晶豪科,香港上海匯豐,864,159.69,159.5,-0.12%,223.5,158.35,17389017,165.0,12790919,225.74,207.68,270.89,304.75,158.35,18060,45150,2.5,❌,❌,✅,✅,✅,觀察
20260413,3006,晶豪科,美商高盛,-1331,0.0,159.5,0.0%,223.5,158.35,17389017,165.0,12790919,225.74,207.68,270.89,304.75,158.35,18060,45150,2.5,❌,❌,✅,✅,✅,觀察
20260413,3030,德律,摩根大通 (小摩總部),538,313.34,310.5,-0.91%,324.0,270.25,10648933,324.0,15078392,327.24,301.06,392.69,441.77,270.25,26180,65450,2.5,❌,❌,✅,✅,✅,觀察
20260413,3030,德律,港商麥格理,-688,0.0,310.5,0.0%,324.0,270.25,10648933,324.0,15078392,327.24,301.06,392.69,441.77,270.25,26180,65450,2.5,❌,❌,✅,✅,✅,觀察
20260413,3034,聯詠,花旗環球,-369,0.0,394.5,0.0%,406.5,390.7,2438158,395.0,2318655,410.56,377.72,492.67,554.26,390.7,32840,82110,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,新加坡商瑞銀,-9693,0.0,626.0,0.0%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,摩根士丹利 (大摩總部),-4325,0.0,626.0,0.0%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,美商美林,-5065,0.0,626.0,0.0%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,摩根大通 (小摩總部),-651,0.0,626.0,0.0%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,香港上海匯豐,4827,624.44,626.0,0.25%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,花旗環球,872,637.5,626.0,-1.8%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3037,欣興,美商高盛,-6074,0.0,626.0,0.0%,660.0,552.35,40958918,648.0,58203144,666.6,613.27,799.92,899.91,552.35,53330,133320,2.5,❌,❌,✅,✅,✅,觀察
20260413,3044,健鼎,摩根大通 (小摩總部),-186,0.0,373.5,0.0%,392.0,360.05,3783284,383.0,3183741,395.92,364.25,475.1,534.49,360.05,31670,79180,2.5,❌,❌,✅,✅,✅,觀察
20260413,3044,健鼎,香港上海匯豐,318,363.89,373.5,2.64%,392.0,360.05,3783284,383.0,3183741,395.92,364.25,475.1,534.49,360.05,31670,79180,2.5,❌,❌,✅,✅,✅,觀察
20260413,3044,健鼎,花旗環球,-629,0.0,373.5,0.0%,392.0,360.05,3783284,383.0,3183741,395.92,364.25,475.1,534.49,360.05,31670,79180,2.5,❌,❌,✅,✅,✅,觀察
20260413,3045,台灣大,新加坡商瑞銀,1878,109.95,110.0,0.05%,110.0,109.55,6456490,110.0,6919215,111.1,102.21,133.32,149.99,109.55,8890,22220,2.5,❌,❌,✅,✅,✅,觀察
20260413,3045,台灣大,摩根大通 (小摩總部),550,110.03,110.0,-0.03%,110.0,109.55,6456490,110.0,6919215,111.1,102.21,133.32,149.99,109.55,8890,22220,2.5,❌,❌,✅,✅,✅,觀察
20260413,3045,台灣大,香港上海匯豐,-481,0.0,110.0,0.0%,110.0,109.55,6456490,110.0,6919215,111.1,102.21,133.32,149.99,109.55,8890,22220,2.5,❌,❌,✅,✅,✅,觀察
20260413,3045,台灣大,港商麥格理,1187,109.62,110.0,0.35%,110.0,109.55,6456490,110.0,6919215,111.1,102.21,133.32,149.99,109.55,8890,22220,2.5,❌,❌,✅,✅,✅,觀察
20260413,3045,台灣大,花旗環球,832,109.67,110.0,0.3%,110.0,109.55,6456490,110.0,6919215,111.1,102.21,133.32,149.99,109.55,8890,22220,2.5,❌,❌,✅,✅,✅,觀察
20260413,3105,穩懋,摩根士丹利 (大摩總部),-2261,0.0,458.0,0.0%,481.0,408.2,38174052,481.0,34517370,485.81,446.95,582.97,655.84,408.2,38860,97160,2.5,❌,❌,✅,✅,✅,觀察
20260413,3105,穩懋,摩根大通 (小摩總部),746,439.43,458.0,4.23%,481.0,408.2,38174052,481.0,34517370,485.81,446.95,582.97,655.84,408.2,38860,97160,2.5,❌,❌,✅,✅,✅,觀察
20260413,3105,穩懋,香港上海匯豐,178,429.95,458.0,6.52%,481.0,408.2,38174052,481.0,34517370,485.81,446.95,582.97,655.84,408.2,38860,97160,2.5,❌,❌,✅,✅,✅,觀察
20260413,3105,穩懋,港商麥格理,1034,428.23,458.0,6.95%,481.0,408.2,38174052,481.0,34517370,485.81,446.95,582.97,655.84,408.2,38860,97160,2.5,❌,❌,✅,✅,✅,觀察
20260413,3189,景碩,美商美林,1823,372.69,366.5,-1.66%,408.0,356.65,24746667,381.0,24038931,412.08,379.11,494.5,556.31,356.65,32970,82420,2.5,❌,❌,✅,✅,✅,觀察
20260413,3189,景碩,美商高盛,1624,381.53,366.5,-3.94%,408.0,356.65,24746667,381.0,24038931,412.08,379.11,494.5,556.31,356.65,32970,82420,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,新加坡商瑞銀,16011,131.58,134.5,2.22%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,摩根士丹利 (大摩總部),11765,134.79,134.5,-0.22%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,美商美林,5025,132.98,134.5,1.14%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,香港上海匯豐,-236,0.0,134.5,0.0%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,港商麥格理,2836,130.36,134.5,3.18%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3231,緯創,美商高盛,2068,126.61,134.5,6.23%,137.5,128.35,32929086,136.5,26926793,138.88,127.77,166.66,187.49,128.35,11110,27780,2.5,❌,❌,✅,✅,✅,觀察
20260413,3260,威剛,新加坡商瑞銀,-1349,0.0,365.5,0.0%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,摩根士丹利 (大摩總部),-5436,0.0,365.5,0.0%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,美商美林,-4646,0.0,365.5,0.0%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,摩根大通 (小摩總部),-232,0.0,365.5,0.0%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,香港上海匯豐,226,374.19,365.5,-2.32%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,港商麥格理,-1723,0.0,365.5,0.0%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3260,威剛,花旗環球,587,374.22,365.5,-2.33%,516.0,368.1,22092572,386.5,19946600,521.16,479.47,625.39,703.57,368.1,41690,104230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3264,欣銓,新加坡商瑞銀,-2937,0.0,191.5,0.0%,202.0,168.4,22913020,202.0,24706746,204.02,187.7,244.82,275.43,168.4,16320,40800,2.5,❌,❌,✅,✅,✅,觀察
20260413,3264,欣銓,摩根士丹利 (大摩總部),-2131,0.0,191.5,0.0%,202.0,168.4,22913020,202.0,24706746,204.02,187.7,244.82,275.43,168.4,16320,40800,2.5,❌,❌,✅,✅,✅,觀察
20260413,3264,欣銓,摩根大通 (小摩總部),524,181.62,191.5,5.44%,202.0,168.4,22913020,202.0,24706746,204.02,187.7,244.82,275.43,168.4,16320,40800,2.5,❌,❌,✅,✅,✅,觀察
20260413,3264,欣銓,港商麥格理,-975,0.0,191.5,0.0%,202.0,168.4,22913020,202.0,24706746,204.02,187.7,244.82,275.43,168.4,16320,40800,2.5,❌,❌,✅,✅,✅,觀察
20260413,3265,台星科,花旗環球,624,163.5,172.5,5.5%,175.0,151.85,5263629,175.0,5795808,176.75,162.61,212.1,238.61,151.85,14140,35350,2.5,❌,❌,✅,✅,✅,觀察
20260413,3324,雙鴻,摩根士丹利 (大摩總部),-1880,0.0,940.0,0.0%,1115.0,950.0,4682050,985.0,6337833,1126.15,1036.06,1351.38,1520.3,950.0,90090,225230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3324,雙鴻,花旗環球,-390,0.0,940.0,0.0%,1115.0,950.0,4682050,985.0,6337833,1126.15,1036.06,1351.38,1520.3,950.0,90090,225230,2.5,❌,❌,✅,❌,✅,觀察
20260413,3443,創意,摩根大通 (小摩總部),-364,0.0,2775.0,0.0%,2800.0,2458.0,2535462,2800.0,3017757,2828.0,2601.76,3393.6,3817.8,2458.0,226240,565600,2.5,❌,❌,✅,✅,✅,觀察
20260413,3450,聯鈞,新加坡商瑞銀,2551,298.85,309.5,3.56%,317.5,269.45,21181563,317.5,21888595,320.68,295.03,384.82,432.92,269.45,25650,64140,2.5,❌,❌,✅,✅,✅,觀察
20260413,3450,聯鈞,摩根士丹利 (大摩總部),2492,284.25,309.5,8.88%,317.5,269.45,21181563,317.5,21888595,320.68,295.03,384.82,432.92,269.45,25650,64140,2.5,❌,❌,✅,✅,✅,觀察
20260413,3450,聯鈞,美商美林,2443,301.5,309.5,2.65%,317.5,269.45,21181563,317.5,21888595,320.68,295.03,384.82,432.92,269.45,25650,64140,2.5,❌,❌,✅,✅,✅,觀察
20260413,3450,聯鈞,港商麥格理,702,292.63,309.5,5.76%,317.5,269.45,21181563,317.5,21888595,320.68,295.03,384.82,432.92,269.45,25650,64140,2.5,❌,❌,✅,✅,✅,觀察
20260413,3481,群創,美商美林,-13120,0.0,26.3,0.0%,31.4,25.24,343465713,26.5,196602453,31.71,29.17,38.05,42.81,25.24,2540,6340,2.5,❌,❌,✅,✅,✅,觀察
20260413,3481,群創,香港上海匯豐,-999,0.0,26.3,0.0%,31.4,25.24,343465713,26.5,196602453,31.71,29.17,38.05,42.81,25.24,2540,6340,2.5,❌,❌,✅,✅,✅,觀察
20260413,3481,群創,港商麥格理,-13232,0.0,26.3,0.0%,31.4,25.24,343465713,26.5,196602453,31.71,29.17,38.05,42.81,25.24,2540,6340,2.5,❌,❌,✅,✅,✅,觀察
20260413,3481,群創,花旗環球,-7063,0.0,26.3,0.0%,31.4,25.24,343465713,26.5,196602453,31.71,29.17,38.05,42.81,25.24,2540,6340,2.5,❌,❌,✅,✅,✅,觀察
20260413,3481,群創,美商高盛,-6852,0.0,26.3,0.0%,31.4,25.24,343465713,26.5,196602453,31.71,29.17,38.05,42.81,25.24,2540,6340,2.5,❌,❌,✅,✅,✅,觀察
20260413,3535,晶彩科,美商美林,-1769,0.0,130.5,0.0%,136.0,116.35,12510907,136.0,20360867,137.36,126.37,164.83,185.44,116.35,10990,27470,2.5,❌,✅,✅,✅,✅,觀察
20260413,3535,晶彩科,美商高盛,-1319,0.0,130.5,0.0%,136.0,116.35,12510907,136.0,20360867,137.36,126.37,164.83,185.44,116.35,10990,27470,2.5,❌,✅,✅,✅,✅,觀察
20260413,3661,世芯-KY,摩根大通 (小摩總部),383,3096.59,3090.0,-0.21%,3515.0,2828.5,1694527,3160.0,2027739,3550.15,3266.14,4260.18,4792.7,2828.5,284010,710030,2.5,❌,❌,✅,✅,✅,觀察
20260413,3665,貿聯-KY,摩根大通 (小摩總部),-155,0.0,2225.0,0.0%,2235.0,1986.5,2651819,2235.0,1989785,2257.35,2076.76,2708.82,3047.42,1986.5,180590,451470,2.5,❌,❌,✅,✅,✅,觀察
20260413,3702,大聯大,新加坡商瑞銀,2845,90.92,96.6,6.25%,98.4,90.88,14748605,97.7,26046452,99.38,91.43,119.26,134.16,90.88,7950,19880,2.5,❌,✅,✅,✅,✅,觀察
20260413,3702,大聯大,摩根士丹利 (大摩總部),3688,90.35,96.6,6.92%,98.4,90.88,14748605,97.7,26046452,99.38,91.43,119.26,134.16,90.88,7950,19880,2.5,❌,✅,✅,✅,✅,觀察
20260413,3702,大聯大,香港上海匯豐,407,91.23,96.6,5.89%,98.4,90.88,14748605,97.7,26046452,99.38,91.43,119.26,134.16,90.88,7950,19880,2.5,❌,✅,✅,✅,✅,觀察
20260413,3702,大聯大,美商高盛,4631,92.69,96.6,4.22%,98.4,90.88,14748605,97.7,26046452,99.38,91.43,119.26,134.16,90.88,7950,19880,2.5,❌,✅,✅,✅,✅,觀察
20260413,3706,神達,新加坡商瑞銀,3651,80.36,82.4,2.54%,86.0,77.86,12336528,83.6,10226306,86.86,79.91,104.23,117.26,77.86,6950,17370,2.5,❌,❌,✅,✅,✅,觀察
20260413,3706,神達,摩根士丹利 (大摩總部),3002,80.78,82.4,2.01%,86.0,77.86,12336528,83.6,10226306,86.86,79.91,104.23,117.26,77.86,6950,17370,2.5,❌,❌,✅,✅,✅,觀察
20260413,3706,神達,美商美林,4736,78.3,82.4,5.24%,86.0,77.86,12336528,83.6,10226306,86.86,79.91,104.23,117.26,77.86,6950,17370,2.5,❌,❌,✅,✅,✅,觀察
20260413,3706,神達,花旗環球,885,82.75,82.4,-0.42%,86.0,77.86,12336528,83.6,10226306,86.86,79.91,104.23,117.26,77.86,6950,17370,2.5,❌,❌,✅,✅,✅,觀察
20260413,3706,神達,美商高盛,1661,80.4,82.4,2.49%,86.0,77.86,12336528,83.6,10226306,86.86,79.91,104.23,117.26,77.86,6950,17370,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,新加坡商瑞銀,-2150,0.0,417.5,0.0%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,美商美林,2871,383.68,417.5,8.81%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,摩根大通 (小摩總部),611,373.89,417.5,11.66%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,港商麥格理,-1997,0.0,417.5,0.0%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,花旗環球,-887,0.0,417.5,0.0%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3711,日月光投控,美商高盛,9811,393.04,417.5,6.22%,428.0,369.5,19961176,428.0,25855208,432.28,397.7,518.74,583.58,369.5,34580,86460,2.5,❌,❌,✅,✅,✅,觀察
20260413,3714,富采,港商麥格理,1969,60.18,57.2,-4.95%,59.4,51.38,58183250,57.2,62910566,59.99,55.19,71.99,80.99,51.38,4800,12000,2.5,❌,❌,✅,✅,✅,觀察
20260413,3715,定穎投控,美商美林,-1375,0.0,186.5,0.0%,203.5,185.15,28516767,191.5,19300628,205.53,189.09,246.64,277.47,185.15,16440,41110,2.5,❌,❌,✅,✅,✅,觀察
20260413,4770,上品,摩根大通 (小摩總部),-113,0.0,229.5,0.0%,258.63,221.96,430053,234.0,239987,261.21,240.31,313.45,352.63,221.96,20900,52240,2.5,❌,❌,❌,✅,✅,觀察
20260413,4904,遠傳,摩根大通 (小摩總部),472,94.76,94.3,-0.49%,95.3,93.23,5030867,94.9,3374526,96.25,88.55,115.5,129.94,93.23,7700,19250,2.5,❌,❌,✅,✅,✅,觀察
20260413,4904,遠傳,港商麥格理,1221,94.59,94.3,-0.31%,95.3,93.23,5030867,94.9,3374526,96.25,88.55,115.5,129.94,93.23,7700,19250,2.5,❌,❌,✅,✅,✅,觀察
20260413,4906,正文,新加坡商瑞銀,-2814,0.0,40.6,0.0%,43.2,38.38,69648549,43.2,82296149,43.63,40.14,52.36,58.9,38.38,3490,8730,2.5,❌,❌,✅,✅,✅,觀察
20260413,4906,正文,香港上海匯豐,-1668,0.0,40.6,0.0%,43.2,38.38,69648549,43.2,82296149,43.63,40.14,52.36,58.9,38.38,3490,8730,2.5,❌,❌,✅,✅,✅,觀察
20260413,4919,新唐,花旗環球,-617,0.0,100.5,0.0%,112.0,93.46,10944278,100.5,18112339,113.12,104.07,135.74,152.71,93.46,9050,22620,2.5,❌,✅,✅,✅,✅,觀察
20260413,4938,和碩,美商美林,-3296,0.0,78.0,0.0%,83.5,78.81,9795555,80.7,16370244,84.33,77.58,101.2,113.85,78.81,6750,16870,2.5,❌,✅,✅,❌,✅,觀察
20260413,4938,和碩,摩根大通 (小摩總部),1494,79.43,78.0,-1.8%,83.5,78.81,9795555,80.7,16370244,84.33,77.58,101.2,113.85,78.81,6750,16870,2.5,❌,✅,✅,❌,✅,觀察
20260413,4938,和碩,香港上海匯豐,-535,0.0,78.0,0.0%,83.5,78.81,9795555,80.7,16370244,84.33,77.58,101.2,113.85,78.81,6750,16870,2.5,❌,✅,✅,❌,✅,觀察
20260413,4938,和碩,美商高盛,-1975,0.0,78.0,0.0%,83.5,78.81,9795555,80.7,16370244,84.33,77.58,101.2,113.85,78.81,6750,16870,2.5,❌,✅,✅,❌,✅,觀察
20260413,4958,臻鼎-KY,新加坡商瑞銀,-3672,0.0,257.5,0.0%,271.0,235.45,35119114,269.0,26201838,273.71,251.81,328.45,369.51,235.45,21900,54740,2.5,❌,❌,✅,✅,✅,觀察
20260413,4958,臻鼎-KY,美商美林,-3493,0.0,257.5,0.0%,271.0,235.45,35119114,269.0,26201838,273.71,251.81,328.45,369.51,235.45,21900,54740,2.5,❌,❌,✅,✅,✅,觀察
20260413,4958,臻鼎-KY,摩根大通 (小摩總部),-1562,0.0,257.5,0.0%,271.0,235.45,35119114,269.0,26201838,273.71,251.81,328.45,369.51,235.45,21900,54740,2.5,❌,❌,✅,✅,✅,觀察
20260413,4958,臻鼎-KY,香港上海匯豐,-259,0.0,257.5,0.0%,271.0,235.45,35119114,269.0,26201838,273.71,251.81,328.45,369.51,235.45,21900,54740,2.5,❌,❌,✅,✅,✅,觀察
20260413,4958,臻鼎-KY,美商高盛,-2070,0.0,257.5,0.0%,271.0,235.45,35119114,269.0,26201838,273.71,251.81,328.45,369.51,235.45,21900,54740,2.5,❌,❌,✅,✅,✅,觀察
20260413,4967,十銓,美商美林,-1433,0.0,219.5,0.0%,288.5,216.6,7959878,224.0,4751417,291.38,268.07,349.66,393.36,216.6,23310,58280,2.5,❌,❌,✅,✅,✅,觀察
20260413,4967,十銓,摩根大通 (小摩總部),-409,0.0,219.5,0.0%,288.5,216.6,7959878,224.0,4751417,291.38,268.07,349.66,393.36,216.6,23310,58280,2.5,❌,❌,✅,✅,✅,觀察
20260413,4967,十銓,花旗環球,-500,0.0,219.5,0.0%,288.5,216.6,7959878,224.0,4751417,291.38,268.07,349.66,393.36,216.6,23310,58280,2.5,❌,❌,✅,✅,✅,觀察
20260413,4977,眾達-KY,美商高盛,-868,0.0,194.5,0.0%,214.0,188.8,11305509,200.0,11781655,216.14,198.85,259.37,291.79,188.8,17290,43230,2.5,❌,❌,✅,✅,✅,觀察
20260413,4979,華星光,港商麥格理,-584,0.0,465.0,0.0%,466.0,404.6,2329455,466.0,2924119,470.66,433.01,564.79,635.39,404.6,37650,94130,2.5,❌,❌,✅,✅,✅,觀察
20260413,4989,榮科,新加坡商瑞銀,3121,73.96,81.3,9.92%,82.9,69.14,40162523,82.9,59874907,83.73,77.03,100.48,113.04,69.14,6700,16750,2.5,❌,❌,✅,✅,✅,觀察
20260413,4989,榮科,美商美林,2986,77.69,81.3,4.65%,82.9,69.14,40162523,82.9,59874907,83.73,77.03,100.48,113.04,69.14,6700,16750,2.5,❌,❌,✅,✅,✅,觀察
20260413,5289,宜鼎,摩根士丹利 (大摩總部),-1851,0.0,1135.0,0.0%,1400.0,1008.4,4150500,1180.0,3304503,1414.0,1300.88,1696.8,1908.9,1008.4,113120,282800,2.5,❌,❌,✅,✅,✅,觀察
20260413,5289,宜鼎,美商美林,-1289,0.0,1135.0,0.0%,1400.0,1008.4,4150500,1180.0,3304503,1414.0,1300.88,1696.8,1908.9,1008.4,113120,282800,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,摩根士丹利 (大摩總部),11934,125.53,125.5,-0.02%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,摩根大通 (小摩總部),-462,0.0,125.5,0.0%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,香港上海匯豐,381,122.6,125.5,2.37%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,港商麥格理,-629,0.0,125.5,0.0%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,花旗環球,5103,133.49,125.5,-5.99%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5347,世界,美商高盛,-1523,0.0,125.5,0.0%,133.5,121.95,23512765,128.0,19335158,134.84,124.05,161.81,182.03,121.95,10790,26970,2.5,❌,❌,✅,✅,✅,觀察
20260413,5351,鈺創,新加坡商瑞銀,-1504,0.0,69.3,0.0%,87.9,69.04,19319838,72.2,14244549,88.78,81.68,106.54,119.85,69.04,7100,17760,2.5,❌,❌,✅,✅,✅,觀察
20260413,5351,鈺創,美商美林,-2755,0.0,69.3,0.0%,87.9,69.04,19319838,72.2,14244549,88.78,81.68,106.54,119.85,69.04,7100,17760,2.5,❌,❌,✅,✅,✅,觀察
20260413,5351,鈺創,港商麥格理,-2253,0.0,69.3,0.0%,87.9,69.04,19319838,72.2,14244549,88.78,81.68,106.54,119.85,69.04,7100,17760,2.5,❌,❌,✅,✅,✅,觀察
20260413,5388,中磊,港商麥格理,1456,84.67,84.3,-0.44%,87.5,78.45,11053827,85.2,7883197,88.38,81.31,106.06,119.31,78.45,7070,17680,2.5,❌,❌,✅,✅,✅,觀察
